,0,1,2
745,Michigan,Alcona,919.718273983292
837,Mississippi,Clarke,550.6713755826077
1930,New York,Cayuga,1201.9088877800987
270,Florida,Santa Rosa,6036.522372222606
152,Arkansas,Woodruff,-0.12811119353773393
1300,Ohio,Trumbull,3585.429445414608
1531,Texas,Archer,1010.6246778463633
1458,Tennessee,Gibson,272.95059741554905
1293,Ohio,Ross,36058.067188810644
1708,Texas,Parker,2672.877086085176
899,Mississippi,Washington,7199.027324089467
1867,Virginia,King George,190.48235925489826
278,Florida,Wakulla,-997.7253928901027
1526,Tennessee,Wilson,-529.4331236236567
341,Georgia,Glascock,4526.121222654754
680,Louisiana,Beauregard,104.05510783657883
1151,North Carolina,Davidson,31772.81769772224
435,Georgia,Wilcox,1593.7502071068643
1206,North Carolina,Stanly,5973.680528010443
431,Georgia,Webster,-1328.0506582916678
1039,Nebraska,Dixon,7047.683189911069
748,Michigan,Alpena,-1318.2725739681373
208,Colorado,Routt,617.7880093234398
1351,Oklahoma,Logan,-900.8009957527302
1500,Tennessee,Pickett,-738.857522641907
1153,North Carolina,Duplin,1152.0309191609526
377,Georgia,McIntosh,2274.2633266768735
202,Colorado,Phillips,4819.605203248466
1047,Nebraska,Gage,3248.491165648529
414,Georgia,Terrell,4167.542475920265
1450,Tennessee,Cumberland,1388.615069861683
1015,Nebraska,Antelope,14290.554148434503
1572,Texas,Comal,1957.9177940250202
951,Missouri,Iron,2927.550408212187
1543,Texas,Borden,826.7557652477608
1639,Texas,Howard,-1888.30038342027
1483,Tennessee,Lincoln,2293.758302593198
1093,Nebraska,Seward,1054.647841001054
716,Louisiana,Tensas,6721.896856980602
235,Florida,Gadsden,2670.4492140168622
1937,New York,Nassau,9763.071098878689
863,Mississippi,Leake,1162.9662023217243
1768,Texas,Wilbarger,2639.2955646889604
189,Colorado,Larimer,2859.3528552574962
752,Michigan,Barry,-781.3706510167349
469,Idaho,Lincoln,520.1426520910773
889,Mississippi,Stone,-72.49172839206403
455,Idaho,Clark,-367.61486620839787
973,Missouri,Monroe,2030.9348067574506
1380,Oklahoma,Tillman,2934.6814926050333
821,Michigan,Tuscola,601.1257750698906
1470,Tennessee,Henderson,4.389527772222209
1699,Texas,Navarro,3007.1428378417627
1807,Utah,Weber,697.5415549719214
239,Florida,Hamilton,-1422.9954381145035
1641,Texas,Hunt,6540.6267228811475
205,Colorado,Pueblo,10851.88264750756
411,Georgia,Tattnall,19.599976775638424
1596,Texas,Ellis,1153.1745588828662
853,Mississippi,Itawamba,6946.870718062686
832,Mississippi,Calhoun,4041.4324409402197
1893,Virginia,Prince William,-1036.325131983369
0,Alabama,Autauga,-795.5218315227075
1171,North Carolina,Iredell,-1359.761941480565
632,Iowa,Lee,13984.75626097424
926,Missouri,Chariton,565.0396104748461
1920,New Hampshire,Cheshire,6242.700298288108
157,Colorado,Archuleta,83132.42328851606
1234,Ohio,Clark,70709.52993502351
1747,Texas,Terry,1333.5235553175476
606,Iowa,Dickinson,-195.13367145211032
302,Georgia,Carroll,1484.6954497498518
1402,South Carolina,Darlington,1647.1057800269555
448,Idaho,Bonneville,994.4858349554834
595,Iowa,Chickasaw,1589.9176279361905
885,Mississippi,Scott,4286.445913493496
533,Illinois,Marion,-74.18494131239913
1687,Texas,Medina,175.03309320751578
1107,Nevada,Carson City,5104.338462912945
238,Florida,Gulf,-207.02401930643828
1634,Texas,Hill,2404.6460584886145
1236,Ohio,Clinton,536.4938973371736
1072,Nebraska,Madison,5089.168461686601
1851,Virginia,Frederick,1570.4207363681253
1079,Nebraska,Otoe,1787.4640058800192
1558,Texas,Camp,317.9465026931048
1429,South Carolina,Sumter,266.2043722118824
894,Mississippi,Tishomingo,428.7912968423425
1028,Nebraska,Chase,-6.1092187426238524
1931,New York,Clinton,30194.153520780594
58,Alabama,Talladega,2327.2309940046994
900,Mississippi,Wayne,961.769752635113
162,Colorado,Chaffee,2105.835334414612
525,Illinois,Lake,-4.419511423096992
862,Mississippi,Lawrence,-804.3184038773543
727,Maine,Cumberland,-1190.463940008378
838,Mississippi,Clay,779.5915366091604
1885,Virginia,Nottoway,-1990.5779970935364
1323,Oklahoma,Cimarron,1916.7436741583724
1680,Texas,Martin,-1935.9718390487942
694,Louisiana,Franklin,-270.14899191651057
1180,North Carolina,Martin,1434.1928746401281
1472,Tennessee,Hickman,6711.871749909946
159,Colorado,Bent,28561.18920810346
506,Illinois,Fulton,-709.7008793778969
1846,Virginia,Fairfax,514.2038712949025
1711,Texas,Polk,18.673902579696005
1544,Texas,Bosque,-207.2708045221716
1357,Oklahoma,McCurtain,3347.617749050545
1922,New Hampshire,Grafton,1958.3912640337567
925,Missouri,Cedar,-375.78675820784247
1354,Oklahoma,Marshall,3145.011154283625
650,Iowa,Plymouth,-334.97624979377906
1449,Tennessee,Crockett,-1804.8043486381048
1188,North Carolina,Northampton,475.11167704219224
1139,North Carolina,Carteret,15089.325243257146
1284,Ohio,Ottawa,-629.0763533981963
1778,Texas,Zavala,36.324846981999144
1925,New Hampshire,Rockingham,680.2065356599605
828,Mississippi,Amite,-655.3952035996972
54,Alabama,Randolph,417.2220035051723
211,Colorado,San Miguel,-77.66463475932869
446,Idaho,Boise,5386.716625474342
768,Michigan,Emmet,2392.8800209233523
1342,Oklahoma,Hughes,-1007.1044266512381
331,Georgia,Elbert,271.7033990083819
1089,Nebraska,Saline,10979.508371292584
1366,Oklahoma,Osage,5465.171360285029
371,Georgia,Lowndes,-728.2730135031252
1146,North Carolina,Cleveland,3405.1282898838444
1266,Ohio,Lawrence,8615.819154008052
1018,Nebraska,Blaine,-206.95970059439333
1808,Vermont,Addison,1602.0538210468649
1716,Texas,Reagan,-1444.9719838344272
119,Arkansas,Lincoln,5507.578563242199
1853,Virginia,Gloucester,5417.000142114632
265,Florida,Palm Beach,-230.3319309884837
1636,Texas,Hood,3258.877616829203
149,Arkansas,Van Buren,234.12680533771527
177,Colorado,Garfield,-85.70217755401154
184,Colorado,Jefferson,1849.0023112932295
1235,Ohio,Clermont,18282.528887510707
618,Iowa,Hardin,3824.319246626203
1210,North Carolina,Transylvania,1009.9094847828769
460,Idaho,Fremont,-3334.0230694371294
131,Arkansas,Ouachita,569.331630519011
309,Georgia,Clarke,1072.4687677183638
1001,Missouri,Shelby,39317.01080067494
944,Missouri,Grundy,3944.5265188183694
436,Georgia,Wilkes,362.81003942235657
635,Iowa,Lucas,2288.84574347086
856,Mississippi,Jefferson,191.53522157662337
3,Alabama,Bibb,279.08581286441404
560,Illinois,Scott,693.9038836547661
1036,Nebraska,Dawes,3805.649535302765
1140,North Carolina,Caswell,2861.0969780857013
1337,Oklahoma,Grant,-2608.7071126649735
1094,Nebraska,Sheridan,1139.741240159884
950,Missouri,Howell,2326.640391468508
1567,Texas,Coke,170.18498778154208
544,Illinois,Morgan,-258.46623166888276
484,Illinois,Bond,-348.5564694125733
332,Georgia,Emanuel,94595.74928554146
196,Colorado,Montezuma,1297.9963573156456
1360,Oklahoma,Muskogee,1914.249689069372
1245,Ohio,Fairfield,15.148236119415742
811,Michigan,Osceola,2378.129043747119
806,Michigan,Newaygo,6401.783606157877
1283,Ohio,Noble,13057.022420202686
1771,Texas,Wilson,1688.614914644888
220,Florida,Bay,2082.6234963195016
234,Florida,Franklin,-909.4359502796469
1830,Virginia,Brunswick,2403.2692983896522
834,Mississippi,Chickasaw,534.8413590983091
1045,Nebraska,Frontier,212.5866299872514
1205,North Carolina,Scotland,10069.24168382329
1285,Ohio,Paulding,10104.45191642808
773,Michigan,Gratiot,-520.8250295425587
398,Georgia,Rabun,81.93716752951059
1522,Tennessee,Wayne,-932.2209149792579
1765,Texas,Wharton,20.97527260302013
232,Florida,Escambia,1492.5235244400396
170,Colorado,Denver,149.33794015321928
1852,Virginia,Giles,-339.3087690591765
647,Iowa,Osceola,-489.00115179271234
1310,Ohio,Wyandot,2339.067916881929
596,Iowa,Clarke,2685.2483385973965
1260,Ohio,Holmes,1673.7565795095543
775,Michigan,Houghton,1603.5488302014032
787,Michigan,Lake,747.0809782875144
1471,Tennessee,Henry,11644.084706019092
303,Georgia,Catoosa,129.66552405627135
937,Missouri,Dent,-1116.3228884401515
583,Iowa,Black Hawk,3603.281337733344
1159,North Carolina,Gates,2021.1952080659075
1120,Nevada,Pershing,-484.0502384616584
1606,Texas,Franklin,2859.098202451787
1382,Oklahoma,Wagoner,2123.4588623726977
945,Missouri,Harrison,218.04787880444746
1355,Oklahoma,Mayes,-1123.1403842008112
1704,Texas,Oldham,1021.0688720422722
1166,North Carolina,Haywood,2675.559913560159
1052,Nebraska,Greeley,-356.41728626758777
1552,Texas,Burleson,5206.302011185958
231,Florida,Duval,6191.546936403982
1698,Texas,Nacogdoches,546.7912730579719
466,Idaho,Latah,-48.76705466166095
1646,Texas,Jasper,-862.3271832990104
1348,Oklahoma,Kiowa,8497.083755485426
1215,North Carolina,Warren,477.4524715477846
1202,North Carolina,Rowan,-593.188118511689
923,Missouri,Carter,-204.37737137715249
852,Mississippi,Issaquena,-767.2098714287667
1610,Texas,Garza,15650.613563274781
992,Missouri,Randolph,-430.2873135551099
105,Arkansas,Garland,1213.3633735975409
160,Colorado,Boulder,1052.8319823308107
1660,Texas,King,650.0074137001002
314,Georgia,Coffee,6249.2863695427495
113,Arkansas,Jackson,-789.3291245327018
347,Georgia,Habersham,1439.6074790880575
1199,North Carolina,Richmond,333.5028788065638
1487,Tennessee,Marion,851.7451668006579
947,Missouri,Hickory,243.38018080769507
512,Illinois,Hardin,1808.750167899635
1756,Texas,Uvalde,3137.551394488379
1168,North Carolina,Hertford,-1206.5030230127304
1479,Tennessee,Lake,421.64564153530955
1195,North Carolina,Person,346.3122656825126
1499,Tennessee,Perry,32548.62293940934
1869,Virginia,Lancaster,2159.4342633079204
675,Louisiana,Acadia,1869.5533070353567
794,Michigan,Macomb,61.517501139622254
555,Illinois,Richland,-241.39224137613382
418,Georgia,Towns,-346.67419481548313
447,Idaho,Bonner,4957.380438090855
1459,Tennessee,Giles,4101.667778076743
1935,New York,Jefferson,846.3799836925
1030,Nebraska,Cheyenne,-682.0611678107134
1905,Virginia,Spotsylvania,10551.562377611855
367,Georgia,Lee,2349.673639376876
1600,Texas,Fannin,586.1582168874456
1299,Ohio,Summit,-302.95451172463345
1145,North Carolina,Clay,860.9357947065446
1157,North Carolina,Franklin,665.1739294370873
1143,North Carolina,Cherokee,1292.2317945502455
965,Missouri,Madison,7786.267658846513
556,Illinois,Rock Island,1221.5036294860793
1577,Texas,Cottle,472.2694119511143
1689,Texas,Midland,-435.01938641313427
343,Georgia,Gordon,-939.0188042429854
45,Alabama,Marion,3390.9696574615637
1557,Texas,Cameron,43808.97668312265
1384,Oklahoma,Washita,3278.8769352273703
604,Iowa,Delaware,6562.20577605166
1416,South Carolina,Laurens,14365.880051375416
1005,Missouri,Taney,1081.6782203474113
874,Mississippi,Newton,564.3336326465278
732,Maine,Oxford,4330.4556981321
744,Massachusetts,Worcester,-86.0248752405796
1457,Tennessee,Franklin,-1375.8463781343762
1273,Ohio,Marion,434.3036904616547
692,Louisiana,East Feliciana,4107.875285347478
379,Georgia,Miller,30778.408078229302
931,Missouri,Cole,158.71187891080626
1439,Tennessee,Campbell,-531.0424005416544
29,Alabama,Geneva,593.2673323205963
486,Illinois,Brown,206.93297674050336
478,Idaho,Teton,-1298.6686701928566
1110,Nevada,Douglas,298.8585197731991
386,Georgia,Newton,-56.87612255692238
961,Missouri,Lincoln,-1133.2940564048158
1219,North Carolina,Wilkes,388.9900719925281
1068,Nebraska,Lancaster,19902.11871746259
686,Louisiana,Cameron,766.2464749023738
1621,Texas,Hall,8887.346616037028
1686,Texas,McMullen,1327.9498488968948
1843,Virginia,Dickenson,602.3364873861824
1061,Nebraska,Jefferson,14836.67952750011
1011,Missouri,Webster,-166.89423534368325
1230,Ohio,Brown,702.8772935344455
661,Iowa,Tama,476.3760629628323
200,Colorado,Ouray,596.7000089139019
144,Arkansas,Sebastian,1324.5849870420775
348,Georgia,Hall,-431.23526273933567
1915,Virginia,Wise,-480.4192830854645
346,Georgia,Gwinnett,-971.8032994207697
1896,Virginia,Richmond,2224.0085196112614
1766,Texas,Wheeler,653.9982377630513
562,Illinois,Stark,-348.7784489334299
758,Michigan,Cass,-803.1065076711302
260,Florida,Monroe,32354.381099932856
1541,Texas,Bexar,16342.585197347065
882,Mississippi,Prentiss,704.1876802840543
468,Idaho,Lewis,1558.9125538216313
1663,Texas,Knox,446.9656049008863
1296,Ohio,Seneca,-588.0681708031461
1231,Ohio,Butler,512.935999592506
1109,Nevada,Clark,-761.0111986651118
865,Mississippi,Leflore,3243.231704993973
515,Illinois,Iroquois,2654.7331754539327
990,Missouri,Putnam,2279.436479357516
1819,Virginia,Albemarle,-77.33567574526205
1717,Texas,Real,-268.40830501655
1847,Virginia,Fauquier,3711.447075126382
243,Florida,Highlands,2240.165187650155
1307,Ohio,Wayne,-369.9595743052023
916,Missouri,Buchanan,-2511.385397588181
1813,Vermont,Grand Isle,56072.73463767145
307,Georgia,Chattooga,2114.187782274988
1743,Texas,Swisher,1173.5285634233646
1346,Oklahoma,Kay,1742.4607346961384
637,Iowa,Madison,1700.517357881747
518,Illinois,Jefferson,-130.5543446905267
812,Michigan,Oscoda,706.3601539549554
289,Georgia,Ben Hill,-819.2644685057039
1372,Oklahoma,Pottawatomie,2301.9224246944577
1927,New Hampshire,Sullivan,1063.5310153885657
613,Iowa,Greene,5498.930128292464
1431,South Carolina,Williamsburg,245.09976865117096
542,Illinois,Monroe,730.4532672786363
1246,Ohio,Fayette,7036.303680830103
881,Mississippi,Pontotoc,3186.0896601725826
1823,Virginia,Appomattox,2604.8441872016338
470,Idaho,Madison,889.7828820438444
210,Colorado,San Juan,61244.170054772745
20,Alabama,Crenshaw,3066.8373876685355
120,Arkansas,Little River,-128.6601916053587
1651,Texas,Johnson,1894.131482058413
1365,Oklahoma,Okmulgee,1183.570798132726
280,Florida,Washington,433.1213751135301
223,Florida,Broward,-921.0343531872759
1482,Tennessee,Lewis,-720.1703265974211
42,Alabama,Macon,7850.171464809319
417,Georgia,Toombs,4326.680519061583
1485,Tennessee,Macon,3870.8685331726583
759,Michigan,Charlevoix,-871.336393129367
285,Georgia,Baldwin,2877.289820224425
1516,Tennessee,Trousdale,2714.1028356800884
1653,Texas,Karnes,2582.1507384042106
426,Georgia,Walton,-141.12314774394144
952,Missouri,Jackson,46029.892207019926
1420,South Carolina,Marlboro,8251.100906596752
1294,Ohio,Sandusky,-87.88011926634863
1424,South Carolina,Orangeburg,960.2184823824855
1890,Virginia,Powhatan,75578.83149114296
1933,New York,Essex,-190.0465836669864
259,Florida,Miami-Dade,-695.6465505414926
782,Michigan,Jackson,712.6382239167688
139,Arkansas,Pulaski,1442.1128683954585
848,Mississippi,Harrison,2606.923403298021
995,Missouri,Ripley,2762.1468885763807
1647,Texas,Jeff Davis,-1670.9866974364631
1025,Nebraska,Butler,-467.8181844338578
143,Arkansas,Searcy,4198.9515184958545
943,Missouri,Greene,8365.48014473496
394,Georgia,Polk,-417.2701010211849
726,Louisiana,Winn,2114.6620037258936
329,Georgia,Echols,841.2913644295018
392,Georgia,Pierce,544.0785039389884
504,Illinois,Ford,2036.5784087473821
1004,Missouri,Sullivan,9414.922509311671
642,Iowa,Mitchell,11945.269598587656
310,Georgia,Clay,-750.3632136052329
76,Arizona,Pinal,1445.4838821710186
138,Arkansas,Prairie,949.1923714122136
1834,Virginia,Caroline,-540.668207402723
363,Georgia,Jones,1539.5501352500414
224,Florida,Calhoun,36.509303062302024
283,Georgia,Bacon,-3580.1438846627043
845,Mississippi,Greene,-614.2671803960111
1404,South Carolina,Dorchester,60.64794590128986
1527,Texas,Anderson,1100.2595194961264
833,Mississippi,Carroll,61.57782145814235
777,Michigan,Ingham,4803.314544143677
582,Iowa,Benton,4081.444090950586
126,Arkansas,Mississippi,-515.1534287735685
176,Colorado,Fremont,3453.9794047802598
1488,Tennessee,Marshall,1002.2017007008726
929,Missouri,Clay,-362.79086107711555
1466,Tennessee,Hardeman,-641.1522151338486
33,Alabama,Houston,889.5117132549422
26,Alabama,Etowah,1932.640600855682
1214,North Carolina,Wake,1860.2022477482556
1507,Tennessee,Scott,2599.517939299162
1668,Texas,Lee,1122.8473094914243
24,Alabama,Elmore,697.5187206950818
569,Illinois,Washington,4593.267115914783
1802,Utah,Uintah,2048.611202580958
1673,Texas,Live Oak,3378.921773022851
1825,Virginia,Augusta,149.1668074893605
1176,North Carolina,Lenoir,-860.1332194630695
1474,Tennessee,Humphreys,445.54105595192596
424,Georgia,Upson,478.10219671795494
423,Georgia,Union,472.967751351016
185,Colorado,Kiowa,2670.207138072655
1709,Texas,Parmer,1165.0691127701248
1131,North Carolina,Bertie,5791.3849467021
1391,South Carolina,Bamberg,749.9043340439048
786,Michigan,Keweenaw,747.82982040561
1712,Texas,Potter,-800.6467757290156
257,Florida,Marion,976.3559720712924
1098,Nebraska,Thayer,872.8919164843865
340,Georgia,Gilmer,177.44662356014123
626,Iowa,Jasper,74.35357781919447
1020,Nebraska,Box Butte,-666.4368190261421
1254,Ohio,Hancock,10123.597127989735
1013,Missouri,Wright,-693.6800515587493
683,Louisiana,Caddo,1388.5101018254113
1814,Vermont,Orange,569.0977022450224
572,Illinois,Whiteside,966.3455329771859
1277,Ohio,Miami,1016.5308030278579
717,Louisiana,Terrebonne,2583.351978505805
1581,Texas,Culberson,1829.259669276108
1828,Virginia,Bland,-312.78137932002755
984,Missouri,Pettis,-2265.0122256808845
117,Arkansas,Lawrence,-443.95216161672397
1186,North Carolina,Nash,-839.610741131738
1795,Utah,Rich,4028.198387370903
1625,Texas,Hardin,-462.7900016131689
118,Arkansas,Lee,2487.936535301168
1854,Virginia,Goochland,3578.926900674238
1895,Virginia,Rappahannock,311.45131942905937
130,Arkansas,Newton,6128.4371649879395
1403,South Carolina,Dillon,2167.885931051783
1493,Tennessee,Monroe,14361.153697905522
215,Colorado,Washington,-117.68743151432591
296,Georgia,Bulloch,7793.4160539459845
1586,Texas,Delta,-1540.8508962764263
326,Georgia,Dougherty,375.6587138036757
140,Arkansas,Randolph,1492.6128176692173
816,Michigan,Roscommon,402.6955486056122
523,Illinois,Kendall,924.6981128553125
909,Missouri,Audrain,5534.2151401737865
640,Iowa,Marshall,4731.053667492191
1000,Missouri,Shannon,2827.6056660729837
1096,Nebraska,Sioux,18.038581102957323
857,Mississippi,Jones,3431.492630909981
356,Georgia,Irwin,-1408.957104216057
1364,Oklahoma,Oklahoma,655.4773650858137
1562,Texas,Chambers,3660.144478417843
935,Missouri,Dallas,-837.6685145275324
1810,Vermont,Chittenden,429.0768080131829
1386,Oklahoma,Woodward,1828.665263151177
1817,Vermont,Windham,2772.2299989570274
1191,North Carolina,Pamlico,10163.405859200393
1249,Ohio,Gallia,795.8664693085734
850,Mississippi,Holmes,1547.2610552872911
1724,Texas,Runnels,83.63243023709765
662,Iowa,Taylor,3298.965572432494
520,Illinois,Johnson,1368.867286349851
1913,Virginia,Washington,1213.5408927670119
1876,Virginia,Mecklenburg,2411.7700467554564
311,Georgia,Clayton,-812.975019429301
1046,Nebraska,Furnas,2491.2363271078952
627,Iowa,Jefferson,1479.8630745451424
1860,Virginia,Hanover,-305.90949110960264
1446,Tennessee,Clay,4663.0629215749605
1181,North Carolina,McDowell,-40.896296010886545
735,Maine,Washington,2433.659526419607
1359,Oklahoma,Murray,33373.12424219007
1662,Texas,Kleberg,-1.9678118792808164
1408,South Carolina,Georgetown,59.98147974324456
1792,Utah,Millard,1965.4521480569292
450,Idaho,Butte,1297.7470974156113
1265,Ohio,Lake,1360.3134879459244
1569,Texas,Collin,-705.736138230568
960,Missouri,Lewis,666.2546265480728
349,Georgia,Hancock,1214.3200699595545
1579,Texas,Crockett,257.00751819689503
1748,Texas,Throckmorton,143994.06744766884
316,Georgia,Columbia,130094.72463467397
6,Alabama,Butler,-1363.8816190392909
1649,Texas,Jim Hogg,492.6467704947072
109,Arkansas,Hot Spring,464.65133752193105
1866,Virginia,King and Queen,-421.2852379539636
156,Colorado,Arapahoe,1113.6099820203412
1590,Texas,Dimmit,151.63036651294442
155,Colorado,Alamosa,3018.138258986437
1269,Ohio,Lorain,609.0550421221169
747,Michigan,Allegan,-601.3506742237842
1670,Texas,Liberty,6367.429864161912
1324,Oklahoma,Cleveland,-1171.1138052873002
494,Illinois,Clay,64.43308796183646
336,Georgia,Floyd,2.5271629980115904
214,Colorado,Teller,802.8637894980056
1161,North Carolina,Granville,855.9550281939414
764,Michigan,Crawford,723.0528064128694
1706,Texas,Palo Pinto,57227.56153552699
1200,North Carolina,Robeson,972.8880846271345
1440,Tennessee,Cannon,3031.424794135095
690,Louisiana,East Baton Rouge,395.0677586590118
1904,Virginia,Southampton,3303.3325119771853
975,Missouri,Morgan,862.6130972642673
404,Georgia,Seminole,1521.5025707265468
1376,Oklahoma,Seminole,-1162.4252538670553
142,Arkansas,Scott,20603.55315737465
1837,Virginia,Charlotte,439.65802865774185
194,Colorado,Mineral,15923.823284806806
93,Arkansas,Columbia,713.4085420990118
1395,South Carolina,Calhoun,630.9982630789418
479,Idaho,Twin Falls,1940.5488285647343
5,Alabama,Bullock,1453.1786750956744
1746,Texas,Terrell,-97.43897714621744
673,Iowa,Worth,376.4618775843919
489,Illinois,Carroll,-946.8062341293626
1329,Oklahoma,Creek,6410.621070697466
391,Georgia,Pickens,678.5927923272739
1782,Utah,Carbon,1437.4342293547538
483,Illinois,Alexander,4043.711533757004
684,Louisiana,Calcasieu,-703.3698880733627
629,Iowa,Jones,4961.890163871097
101,Arkansas,Drew,559.8595530217099
298,Georgia,Butts,151.6923613632589
1049,Nebraska,Garfield,519.4835700036192
1138,North Carolina,Camden,706.9860016913772
616,Iowa,Hamilton,8342.522933563227
1317,Oklahoma,Bryan,4713.599024512187
756,Michigan,Branch,1330.532434991258
1891,Virginia,Prince Edward,1522.7374233943638
795,Michigan,Manistee,1644.2096590364035
107,Arkansas,Greene,3201.040741930648
1829,Virginia,Botetourt,704.3790276548934
1863,Virginia,Highland,-2016.0743861838318
730,Maine,Knox,412.8609135294646
1899,Virginia,Rockingham,-1234.1049523614838
1436,Tennessee,Bledsoe,5888.197346111089
507,Illinois,Gallatin,-174.00645375154454
1340,Oklahoma,Harper,462.3169249939292
1026,Nebraska,Cass,2649.1876798343314
1112,Nevada,Esmeralda,3143.943726827927
1418,South Carolina,Lexington,2161.7124163207773
387,Georgia,Oconee,-543.275522694732
946,Missouri,Henry,35803.01125548674
275,Florida,Taylor,-1405.1909693762154
1690,Texas,Milam,1345.3283986187298
550,Illinois,Pike,927.0339040915478
644,Iowa,Monroe,-60.56200491518575
870,Mississippi,Marshall,7416.55496990048
1774,Texas,Wood,-268.4524330180793
295,Georgia,Bryan,2429.4897781702757
1444,Tennessee,Chester,1138.282109461512
1549,Texas,Briscoe,1961.3293895815586
1848,Virginia,Floyd,4855.795680785718
668,Iowa,Wayne,2050.9851094717396
783,Michigan,Kalamazoo,1371.9565425832661
1164,North Carolina,Halifax,389.3894683612625
1582,Texas,Dallam,1095.1730052488538
1492,Tennessee,Meigs,167.04624929182683
1480,Tennessee,Lauderdale,196.20581946837228
12,Alabama,Clarke,-218.07703574961124
611,Iowa,Franklin,2155.4278524132333
401,Georgia,Rockdale,-1414.707053931972
1392,South Carolina,Barnwell,-412.75025550343344
1397,South Carolina,Cherokee,131.55877201892145
1197,North Carolina,Polk,-6.071910052661224
983,Missouri,Perry,877.6654262685042
1772,Texas,Winkler,-500.79755726866097
370,Georgia,Long,-1085.4908265855947
959,Missouri,Lawrence,3399.8372067019523
359,Georgia,Jeff Davis,-74.50019559044176
1749,Texas,Titus,-311.2711136340813
737,Massachusetts,Barnstable,3004.5759724179975
1798,Utah,Sanpete,641.7922673477865
818,Michigan,Sanilac,-467.56524474845264
701,Louisiana,Lafourche,2488.5869279015883
28,Alabama,Franklin,25000.46388744199
552,Illinois,Pulaski,556.9770685787298
1326,Oklahoma,Comanche,-751.0305840500541
406,Georgia,Stephens,1133.6346031698458
108,Arkansas,Hempstead,34549.21189114923
1075,Nebraska,Morrill,910.1810229329781
621,Iowa,Howard,1091.8587272834102
930,Missouri,Clinton,5955.259781167759
244,Florida,Hillsborough,-181.57104745772813
266,Florida,Pasco,1192.3375876227233
610,Iowa,Floyd,-884.1437424128944
823,Michigan,Washtenaw,236.9175587894115
1074,Nebraska,Merrick,74.45578661195395
1827,Virginia,Bedford,1146.9002536623502
291,Georgia,Bibb,588.8228412303524
576,Illinois,Woodford,10651.63523135167
1889,Virginia,Pittsylvania,40.174935075507165
588,Iowa,Butler,813.2551519908006
1062,Nebraska,Johnson,-727.5144791663934
301,Georgia,Candler,12519.447460998794
1513,Tennessee,Sullivan,-1190.9665626926699
186,Colorado,Kit Carson,2885.4588071996795
1518,Tennessee,Union,310.82727480458925
770,Michigan,Gladwin,2019.7097344835956
1232,Ohio,Carroll,-1575.936100127834
110,Arkansas,Howard,1136.0372609072333
1375,Oklahoma,Rogers,113.09480189562873
1332,Oklahoma,Dewey,1388.6326416845527
854,Mississippi,Jackson,1510.280165370048
254,Florida,Liberty,-340.9587263135818
1478,Tennessee,Knox,1256.5294341887075
44,Alabama,Marengo,-1989.8054999264223
79,Arizona,Yuma,-1889.131449185178
1012,Missouri,Worth,3856.2721118454715
980,Missouri,Osage,-257.8668217575487
1685,Texas,McLennan,1916.918833418707
1932,New York,Erie,-472.080060029215
1228,Ohio,Auglaize,5938.149400920323
751,Michigan,Baraga,199.2252141273766
1252,Ohio,Guernsey,2526.502444318418
327,Georgia,Douglas,1182.3211338282954
1542,Texas,Blanco,4974.254089514338
1441,Tennessee,Carroll,-260.0298403904226
1481,Tennessee,Lawrence,-714.8736997128453
1031,Nebraska,Clay,3659.9854226647994
1777,Texas,Zapata,4073.7538543561013
1839,Virginia,Clarke,2353.3282057361284
695,Louisiana,Grant,191.14004687246143
1473,Tennessee,Houston,1204.3898603979524
1657,Texas,Kent,3184.5602103653473
50,Alabama,Morgan,-235.65373260325214
924,Missouri,Cass,4444.199777011297
354,Georgia,Henry,-311.591647839291
709,Louisiana,Plaquemines,-406.18141315399134
1127,North Carolina,Anson,357.62785567153605
4,Alabama,Blount,531.4147678811523
915,Missouri,Boone,4764.215627256135
1676,Texas,Lubbock,915.3187069232126
322,Georgia,Dawson,1015.6281359571658
558,Illinois,Sangamon,2215.040432114055
774,Michigan,Hillsdale,4345.676294969051
939,Missouri,Dunklin,-721.4952306683217
1501,Tennessee,Polk,671.7305196598772
537,Illinois,McDonough,2177.2460171345747
1006,Missouri,Texas,1006.8824562589944
175,Colorado,El Paso,735.3844672875248
1608,Texas,Frio,-757.1495069899074
251,Florida,Lee,426.3832270257626
473,Idaho,Oneida,1338.0666585849367
543,Illinois,Montgomery,-281.8480600273033
462,Idaho,Gooding,833.601872413592
245,Florida,Holmes,-210.07243522926456
1894,Virginia,Pulaski,1828.9345207480255
1900,Virginia,Russell,-403.7633524905277
1306,Ohio,Washington,48.09638030552742
713,Louisiana,Richland,2508.866559105232
1055,Nebraska,Harlan,366.70054309284023
1069,Nebraska,Lincoln,585.0966831984861
1710,Texas,Pecos,1618.3371771080638
996,Missouri,Saline,526.6188193172966
901,Mississippi,Webster,1169.1940625430511
1570,Texas,Collingsworth,2419.7813479668143
319,Georgia,Crawford,1458.649787701992
1882,Virginia,Norfolk,67.52890687584386
1147,North Carolina,Columbus,610.1112845653897
1529,Texas,Angelina,415.2614968393209
389,Georgia,Paulding,10133.617001273602
112,Arkansas,Izard,2787.677800340167
974,Missouri,Montgomery,147.71134024709318
429,Georgia,Washington,19.140100020505997
1923,New Hampshire,Hillsborough,9460.64081253916
1757,Texas,Val Verde,970.3253057302732
