,0,1,2
1875,New Hampshire,Grafton,1675.9101653919397
1505,Texas,Burleson,-583.7931848658764
493,Illinois,Saline,15957.498084538911
744,Louisiana,Claiborne,141.6269407731479
204,Florida,Polk,11826.573779967115
249,Georgia,Cobb,1276.0604510016428
380,Idaho,Bingham,3567.551174685271
1107,North Carolina,Durham,1647.8291682508452
1889,New York,Monroe,234.7397927172542
1212,Ohio,Hocking,542.9766737530963
254,Georgia,Coweta,2174.261609797185
1533,Texas,Crosby,-596.2402622808831
344,Georgia,Sumter,1667.914698139959
1169,North Carolina,Washington,1373.0765056414457
867,Michigan,Tuscola,878.166950366015
1496,Texas,Borden,1039.9923798341952
1761,Vermont,Addison,2206.2471142747754
540,Iowa,Delaware,2301.20385994799
1832,Virginia,Nelson,1310.1958049006553
232,Georgia,Bulloch,1726.9460669068876
49,Alabama,Montgomery,4376.773010540294
1803,Virginia,Franklin,2594.2697224116264
216,Florida,Washington,1000.2950598143971
576,Iowa,Marshall,638.6497893448222
787,Massachusetts,Nantucket,1528.6685085446916
1188,Ohio,Clermont,1525.7430658460526
544,Iowa,Emmet,1858.2509176347694
1139,North Carolina,Nash,587.3064820968712
1008,Missouri,Linn,880.0396759293808
538,Iowa,Davis,11004.140331632982
1576,Texas,Hansford,12619.55637497779
1850,Virginia,Roanoke,4160.346196706611
831,Michigan,Kent,1303.0755391424473
1244,Ohio,Putnam,381.10784745007186
147,Arkansas,Stone,1410.8630591080582
76,Arizona,Pinal,2806.568160591064
1021,Missouri,Morgan,1474.5247379048287
1681,Texas,San Jacinto,1325.4852425882173
1299,Oklahoma,Kay,-360.5709248069297
1424,Tennessee,Henry,1504.1869182930632
573,Iowa,Madison,-637.4242375788845
1373,South Carolina,Marlboro,837.4908829383103
1261,Ohio,Williams,2364.234605254357
1379,South Carolina,Richland,3101.0263137861793
1699,Texas,Terrell,13691.660227922359
1288,Oklahoma,Garvin,1147.0320250883842
956,Missouri,Barry,6845.748176696422
1694,Texas,Stonewall,957.8774840236374
1857,Virginia,Southampton,316.7666373322654
1058,Missouri,Worth,1065.1469535186816
659,Kentucky,Harrison,1801.010043819785
1113,North Carolina,Graham,124.7811427056522
691,Kentucky,McLean,1942.2319140990912
701,Kentucky,Nicholas,2546.431582851922
1767,Vermont,Orange,68.23785910855531
1671,Texas,Red River,11635.016970129007
1831,Virginia,Montgomery,1027.7379247784083
1749,Utah,Salt Lake,1665.6643579047086
272,Georgia,Floyd,670.4693723160972
116,Arkansas,Lafayette,996.5721956668958
1610,Texas,Kent,17497.86886788481
1041,Missouri,Ripley,1937.3567331872891
668,Kentucky,Johnson,1681.5604594581127
716,Kentucky,Shelby,2280.258633348353
635,Kentucky,Clark,6648.643413787328
1164,North Carolina,Tyrrell,3905.280425827711
807,Michigan,Chippewa,2758.463734132717
1620,Texas,La Salle,2508.331668281239
960,Missouri,Bollinger,4660.000523271462
258,Georgia,Dawson,6914.010468899148
1852,Virginia,Rockingham,-17.61421895437161
1195,Ohio,Defiance,1023.4428712312829
392,Idaho,Clearwater,9839.878882029741
291,Georgia,Houston,1822.4451749868667
480,Illinois,Morgan,709.3502529932694
837,Michigan,Livingston,918.4326066890771
1420,Tennessee,Hardin,1371.6199860643874
418,Illinois,Adams,4215.366817357281
760,Louisiana,Madison,2944.090003308408
144,Arkansas,Sebastian,7178.082146059137
157,Florida,Bradford,1509.760360491705
1464,Tennessee,Smith,3334.128474141983
1388,Tennessee,Benton,-1212.0515939267189
1268,Oklahoma,Beckham,314.2009040448347
600,Iowa,Van Buren,4805.609448408105
1297,Oklahoma,Jefferson,4085.706483654548
374,Georgia,Worth,2532.1787096083435
1691,Texas,Starr,163.66463388396733
187,Florida,Lee,1095.872816131855
1130,North Carolina,Lincoln,135.76991063596233
654,Kentucky,Green,19791.448385316064
856,Michigan,Ontonagon,975.7426531170504
1232,Ohio,Montgomery,2377.119521219355
802,Michigan,Branch,1435.435257129442
489,Illinois,Putnam,1860.6025119038886
712,Kentucky,Rockcastle,1521.579399429268
1348,South Carolina,Calhoun,6178.0369975331405
1603,Texas,Jim Wells,1057.8922255665475
1639,Texas,McMullen,2746.6818084730176
645,Kentucky,Fleming,981.3753078339842
523,Iowa,Buena Vista,2931.0600482020773
1159,North Carolina,Stanly,-78.32648483029152
894,Mississippi,Harrison,1667.5729825091457
782,Louisiana,Winn,1600.29926555781
1260,Ohio,Wayne,8077.323482334424
1367,South Carolina,Kershaw,-326.7084001047142
589,Iowa,Pottawattamie,3306.2970373826874
396,Idaho,Fremont,-26.81634095973004
133,Arkansas,Phillips,-374.4306268685996
61,Alabama,Walker,21153.979679021886
661,Kentucky,Henderson,1296.8804545503135
1006,Missouri,Lewis,783.6398310951799
1733,Utah,Box Elder,6130.377807675864
1564,Texas,Gillespie,313.99309573203846
1031,Missouri,Phelps,1079.7434625980286
1692,Texas,Stephens,-1095.6903272685431
294,Georgia,Jasper,2992.8562623015505
264,Georgia,Early,642.9504159330327
198,Florida,Okeechobee,3139.3080077004333
468,Illinois,Madison,1724.8679159424419
1144,North Carolina,Pamlico,2790.837179224346
1486,Texas,Atascosa,490.2083967060662
1494,Texas,Bexar,1942.0705963893133
517,Iowa,Audubon,997.7172206843943
883,Mississippi,Clarke,-49.08838901461513
775,Louisiana,Vermilion,-364.67129614734495
497,Illinois,Shelby,3795.148136174338
51,Alabama,Perry,1982.2763007444582
1384,South Carolina,Williamsburg,1125.838065012117
977,Missouri,Cole,-1618.6478153189018
664,Kentucky,Hopkins,3781.0191941316834
1713,Texas,Walker,4031.824696168421
650,Kentucky,Garrard,559.3929699464561
482,Illinois,Ogle,3851.4938607036374
2,Alabama,Barbour,3388.397615927216
1637,Texas,McCulloch,3370.9609428736103
1218,Ohio,Lake,2243.477915964376
1805,Virginia,Giles,1642.4292119919091
72,Arizona,Maricopa,1996.3938926696683
1635,Texas,Matagorda,330.74117883969666
140,Arkansas,Randolph,-846.0913143725475
1873,New Hampshire,Cheshire,-565.9723880198317
918,Mississippi,Montgomery,2317.878865246773
697,Kentucky,Montgomery,655.4392582184691
181,Florida,Holmes,1696.5102324385416
1199,Ohio,Fayette,218.46413733675763
1775,Virginia,Amherst,11937.221319748318
587,Iowa,Pocahontas,1349.705199684965
1127,North Carolina,Jones,1935.2972201439825
646,Kentucky,Floyd,634.2803514146344
1179,Ohio,Ashtabula,755.7828789677069
902,Mississippi,Jefferson,4.833145097624765
1513,Texas,Cass,1737.496465524745
1174,North Carolina,Yadkin,1535.741158937598
1584,Texas,Hemphill,796.6988951500625
234,Georgia,Butts,3048.8071181286605
153,Arkansas,Yell,-887.1876255473298
1090,North Carolina,Caldwell,1098.5541738679249
1471,Tennessee,Union,-83.96665318547366
1628,Texas,Loving,1563.4847105467243
1437,Tennessee,Loudon,2430.609249333841
520,Iowa,Boone,247.06236862173228
595,Iowa,Sioux,4493.494488930265
314,Georgia,Meriwether,2319.7380824772035
1040,Missouri,Reynolds,2888.777972722436
1209,Ohio,Harrison,1838.2770858955328
1289,Oklahoma,Grady,2034.5442037534076
246,Georgia,Clay,1254.764430792041
1702,Texas,Titus,9861.773943329532
1057,Missouri,Webster,2960.577133536589
1531,Texas,Crane,1741.9228387113226
205,Florida,Putnam,2.9932662642859214
550,Iowa,Grundy,-383.8771696693948
237,Georgia,Candler,-1091.2518316845972
848,Michigan,Monroe,3064.7249273700772
1323,Oklahoma,Pittsburg,2942.737358794181
1001,Missouri,Johnson,459.54955089838677
411,Idaho,Payette,99.90941096812276
602,Iowa,Warren,9575.960101658278
1316,Oklahoma,Okfuskee,1297.6533859992505
1203,Ohio,Geauga,2500.3575868675553
743,Louisiana,Catahoula,861.9364768602591
265,Georgia,Echols,3156.2380569446987
1449,Tennessee,Morgan,1207.4518221767921
1115,North Carolina,Greene,211.6763922671389
421,Illinois,Boone,2779.1475101582337
483,Illinois,Peoria,1739.1915291720734
1716,Texas,Washington,570.9528524916686
1160,North Carolina,Stokes,7650.490660913644
1581,Texas,Hartley,615.2795152609879
1152,North Carolina,Richmond,14960.546983705051
449,Illinois,Henderson,8721.54634731558
50,Alabama,Morgan,1376.808034988574
781,Louisiana,West Feliciana,1538.9697377452558
621,Kentucky,Boyle,3289.4516128103014
439,Illinois,Fayette,5880.428458882167
1693,Texas,Sterling,-156.56797922041642
962,Missouri,Buchanan,1549.1984755075728
1653,Texas,Newton,995.8753525245966
722,Kentucky,Trimble,389.6710230076378
1273,Oklahoma,Carter,2392.3184464372143
610,Iowa,Wright,864.4866431772816
1165,North Carolina,Union,-358.9380659841072
1231,Ohio,Monroe,920.6403964411975
1238,Ohio,Paulding,1724.4879864475606
1073,Nevada,Pershing,1352.294035964589
123,Arkansas,Madison,2032.7379955986153
300,Georgia,Lamar,4310.503539512151
616,Kentucky,Bath,1134.3112534517195
369,Georgia,White,2355.1253576001154
357,Georgia,Turner,-1280.55314509065
590,Iowa,Poweshiek,2073.5747569474897
1128,North Carolina,Lee,822.0406126044863
338,Georgia,Schley,488.8626265295725
1704,Texas,Travis,1521.5061456498852
1230,Ohio,Miami,9147.638097548243
1137,North Carolina,Montgomery,512.3674028358082
224,Georgia,Bartow,4997.99228167982
495,Illinois,Schuyler,14237.012240430937
705,Kentucky,Owsley,292.547521507714
1551,Texas,Erath,5425.819595487214
720,Kentucky,Todd,3400.2418565194484
614,Kentucky,Ballard,4284.2530993116425
73,Arizona,Mohave,-49.44940699805011
1028,Missouri,Pemiscot,2103.3680661990957
672,Kentucky,LaRue,419.0009715079241
1153,North Carolina,Robeson,2877.8173392410054
751,Louisiana,Grant,3757.804807526397
771,Louisiana,Tangipahoa,-430.2349134142578
96,Arkansas,Crawford,4024.3567979512836
1024,Missouri,Nodaway,21286.342266539046
504,Illinois,Warren,1220.6413199904428
1247,Ohio,Sandusky,2684.2190593152272
1647,Texas,Montgomery,7285.2193977091565
1324,Oklahoma,Pontotoc,2776.5550019679386
154,Florida,Alachua,2452.6249008735567
386,Idaho,Butte,140.24552014432174
598,Iowa,Taylor,716.6331859941101
885,Mississippi,Coahoma,31243.372573887325
745,Louisiana,Concordia,4115.3297214475615
89,Arkansas,Clark,7111.611233555518
950,Mississippi,Yalobusha,1140.547110086095
1756,Utah,Utah,4046.558399438977
936,Mississippi,Sunflower,1680.0304477251375
1030,Missouri,Pettis,5012.192821595655
1799,Virginia,Fairfax,-439.1223067025594
1358,South Carolina,Edgefield,9448.741594689815
893,Mississippi,Hancock,3089.509096732202
54,Alabama,Randolph,1236.26612828415
1118,North Carolina,Harnett,449.974428088849
909,Mississippi,Leake,1790.9940064475659
239,Georgia,Catoosa,4522.5973119939945
922,Mississippi,Oktibbeha,643.5495725417486
784,Massachusetts,Essex,495.5052684040329
1375,South Carolina,Newberry,566.9044243127782
83,Arkansas,Benton,3530.603698631746
1385,South Carolina,York,1253.236963620273
1583,Texas,Hays,2519.2638132026123
1851,Virginia,Rockbridge,25159.781875714038
1233,Ohio,Morgan,551.269712838166
1679,Texas,Sabine,449.8991573144822
749,Louisiana,Evangeline,720.2361252740102
1296,Oklahoma,Jackson,-138.4732844483542
1391,Tennessee,Bradley,1294.3990482606605
247,Georgia,Clayton,1972.5699122691858
689,Kentucky,McCracken,3834.461637692558
575,Iowa,Marion,1711.1346976079994
1549,Texas,Ellis,2584.339182110295
990,Missouri,Grundy,1225.192049881668
208,Florida,Seminole,5369.099129482695
1097,North Carolina,Chowan,2446.7278710560613
1079,North Carolina,Alleghany,527.930785981046
1590,Texas,Hopkins,9646.25735015731
963,Missouri,Butler,4093.7281112178525
44,Alabama,Marengo,-661.2840276769739
812,Michigan,Dickinson,3364.1235879554724
194,Florida,Martin,282.1585280916888
853,Michigan,Oakland,922.7484172434988
713,Kentucky,Rowan,363.16483801925006
651,Kentucky,Grant,5835.695089275586
1241,Ohio,Pike,1080.680399707946
1828,Virginia,Mathews,-1499.7960687304812
389,Idaho,Caribou,6377.497696877653
1120,North Carolina,Henderson,706.9910332485333
1438,Tennessee,Macon,1775.2772507494092
657,Kentucky,Hardin,4019.8416620179296
1515,Texas,Chambers,3349.095296548482
1206,Ohio,Hamilton,2625.172469730941
995,Missouri,Howard,802.6549488806459
786,Massachusetts,Hampden,652.700824920591
860,Michigan,Ottawa,173.563061716045
171,Florida,Gadsden,5944.183047566187
1334,Oklahoma,Tulsa,1260.4557543162664
838,Michigan,Luce,3366.888068416344
408,Idaho,Nez Perce,4068.7064409865243
299,Georgia,Jones,4862.528007778091
1881,New York,Albany,55352.40770162797
1248,Ohio,Scioto,654.0292805565077
1150,North Carolina,Polk,20417.467063663924
1077,North Carolina,Alamance,876.2148583456628
451,Illinois,Iroquois,21779.077758721607
250,Georgia,Coffee,315.22354304306555
1034,Missouri,Polk,1493.9591812130584
376,Idaho,Adams,950.2541225879304
552,Iowa,Hamilton,7086.38322780655
611,Kentucky,Adair,1433.6780290696734
1730,Texas,Zapata,1411.055217960692
163,Florida,Clay,-291.0329413868112
989,Missouri,Greene,1888.2593474397672
530,Iowa,Cherokee,-1146.9085041835715
959,Missouri,Benton,259.7203592873966
263,Georgia,Douglas,524.9441053443634
858,Michigan,Oscoda,1648.5873008319904
425,Illinois,Carroll,1978.154246302568
1888,New York,Jefferson,1166.2144598573586
881,Mississippi,Choctaw,5612.011938184466
1643,Texas,Milam,-98.37945238965676
931,Mississippi,Scott,9798.007731812948
473,Illinois,McDonough,347.1769796710223
201,Florida,Palm Beach,1287.5946776386427
309,Georgia,Macon,2422.619689134258
231,Georgia,Bryan,1868.825430620781
703,Kentucky,Oldham,904.983492023478
1204,Ohio,Greene,713.0497481052544
1467,Tennessee,Sumner,936.0118231998176
944,Mississippi,Warren,-10.244921647106821
281,Georgia,Greene,-347.71487354820874
1043,Missouri,Schuyler,-1463.2546221433167
1655,Texas,Nueces,958.9532986972154
287,Georgia,Harris,2458.562528540314
1060,Nevada,Carson City,6640.09144501398
927,Mississippi,Pontotoc,1833.1488571707678
932,Mississippi,Sharkey,2913.439053347457
1341,South Carolina,Aiken,-13.27791170369801
967,Missouri,Cape Girardeau,2253.6453093772006
1525,Texas,Comal,9218.562461719353
1680,Texas,San Augustine,732.587172940368
984,Missouri,Douglas,3787.274475567584
215,Florida,Walton,1120.3273084241137
1511,Texas,Camp,1056.6357394490205
85,Arkansas,Bradley,2130.7721719390493
604,Iowa,Wayne,1509.5540001602503
319,Georgia,Morgan,785.8292786553466
324,Georgia,Oglethorpe,1176.7235165813345
1783,Virginia,Brunswick,2991.6485279317376
776,Louisiana,Vernon,3513.4747224289613
1787,Virginia,Caroline,912.6632500232035
1771,Vermont,Windsor,1004.6311704508007
1277,Oklahoma,Cleveland,2507.605750908
641,Kentucky,Edmonson,12034.107782674633
1453,Tennessee,Pickett,1592.4504677974146
1674,Texas,Roberts,3497.4634280044074
796,Michigan,Arenac,395.5863951249785
1580,Texas,Harrison,12102.725838509643
253,Georgia,Cook,3795.0585168988755
521,Iowa,Bremer,2376.0280076591334
260,Georgia,Dodge,689.815133735462
1735,Utah,Carbon,2839.662658953289
516,Iowa,Appanoose,2908.097988368844
180,Florida,Hillsborough,2969.2272033662803
66,Arizona,Cochise,7535.023483157139
674,Kentucky,Lawrence,1608.4518623883077
128,Arkansas,Montgomery,1233.414035850038
976,Missouri,Clinton,550.3359620879846
125,Arkansas,Miller,2153.151612179083
1108,North Carolina,Edgecombe,499.9613357374956
212,Florida,Union,1077.4615650286278
168,Florida,Escambia,1215.1918587257087
1082,North Carolina,Avery,590.7441136898278
118,Arkansas,Lee,-397.42771869626904
448,Illinois,Hardin,1799.3578836266788
481,Illinois,Moultrie,1811.5617389298504
24,Alabama,Elmore,4806.17970002379
1359,South Carolina,Fairfield,695.7409221101161
951,Mississippi,Yazoo,1731.7327756293744
1476,Tennessee,Weakley,25.403073111989215
1864,Virginia,Virginia Beach,-285.4828095791336
1606,Texas,Karnes,4128.308556127361
1349,South Carolina,Charleston,287.25759150092836
139,Arkansas,Pulaski,1257.578973835628
639,Kentucky,Cumberland,-2045.7812269644505
778,Louisiana,Webster,1970.780521669968
477,Illinois,Mercer,1097.97415632936
1697,Texas,Tarrant,1023.8515924230987
1669,Texas,Reagan,2253.430568891302
257,Georgia,Dade,-100.29439432808522
1676,Texas,Rockwall,5752.30337117575
21,Alabama,Cullman,2324.266868144515
1067,Nevada,Humboldt,3938.4554923239402
1105,North Carolina,Davie,1348.3794556758303
1207,Ohio,Hancock,1392.135624032493
1405,Tennessee,Decatur,510.26173169553385
1501,Texas,Brewster,3870.6608643133595
403,Idaho,Lemhi,1129.135854106603
485,Illinois,Piatt,1754.6450595395836
57,Alabama,Sumter,1675.178982784365
594,Iowa,Shelby,934.4650251287594
1376,South Carolina,Oconee,-123.30187536267385
652,Kentucky,Graves,1110.7739926674249
17,Alabama,Conecuh,3625.8516328708456
1290,Oklahoma,Grant,1530.6070283116787
1490,Texas,Bastrop,500.5115759044984
718,Kentucky,Spencer,3413.2221499447614
214,Florida,Wakulla,3675.9300979893424
1776,Virginia,Appomattox,4816.361030368103
1682,Texas,San Patricio,30093.073417444604
1591,Texas,Houston,1141.057533117768
226,Georgia,Berrien,1025.7166992225539
87,Arkansas,Carroll,1950.8216535676938
562,Iowa,Jasper,3401.218765546372
1343,South Carolina,Anderson,9685.655079603814
1036,Missouri,Putnam,2388.0802078202496
753,Louisiana,Iberville,695.3094242148281
445,Illinois,Grundy,7531.139451582439
443,Illinois,Gallatin,408.363335895473
733,Louisiana,Ascension,445.4767274723981
770,Louisiana,Sabine,141.55592276436437
429,Illinois,Clark,127.27476331850721
1598,Texas,Jackson,2272.1036488986556
964,Missouri,Caldwell,791.7302582499633
1862,Virginia,Sussex,2560.80411016
1087,North Carolina,Buncombe,326.7150684872777
1254,Ohio,Tuscarawas,1459.157087555198
715,Kentucky,Scott,1259.8663573184413
1798,Virginia,Essex,955.956427482929
293,Georgia,Jackson,-2127.43637870239
233,Georgia,Burke,1633.192258668083
1035,Missouri,Pulaski,665.4524619446429
1534,Texas,Culberson,1879.1811875584317
727,Kentucky,Webster,2296.7627623630005
1272,Oklahoma,Canadian,11461.936111039475
620,Kentucky,Boyd,69.27116472113175
1019,Missouri,Monroe,1200.225364193082
1151,North Carolina,Randolph,2641.860803452356
371,Georgia,Wilcox,1148.4005013022006
748,Louisiana,East Feliciana,4846.946073060949
979,Missouri,Crawford,4097.094360465638
684,Kentucky,Magoffin,2111.716163750755
432,Illinois,Coles,-311.5827790647718
1790,Virginia,Charlotte,2219.867104238152
1265,Oklahoma,Alfalfa,709.4230648241146
855,Michigan,Ogemaw,5366.097817820516
682,Kentucky,Lyon,524.2289876202385
767,Louisiana,Rapides,300.9400401699122
90,Arkansas,Clay,388.7128356736148
1026,Missouri,Osage,837.2876487106787
397,Idaho,Gem,786.2249238118084
1291,Oklahoma,Greer,2696.7850542799342
549,Iowa,Greene,1184.7407501647103
1005,Missouri,Lawrence,2247.0737807808446
1539,Texas,Delta,483.3971728090546
1772,Virginia,Albemarle,2265.2736153815504
1824,Virginia,Loudoun,-133.2584480361429
1506,Texas,Burnet,738.5925596103598
91,Arkansas,Cleburne,1557.7317532354837
1065,Nevada,Esmeralda,894.2125971823671
942,Mississippi,Union,488.16275205252714
94,Arkansas,Conway,447.98156747407575
219,Georgia,Bacon,2053.934623100118
340,Georgia,Seminole,2113.2274916254746
625,Kentucky,Bullitt,302.56965200898594
1675,Texas,Robertson,541.1998129798803
933,Mississippi,Simpson,1403.0171502834173
955,Missouri,Audrain,9019.054563224101
548,Iowa,Fremont,747.3326875875164
1327,Oklahoma,Roger Mills,16884.404401046773
1283,Oklahoma,Custer,5738.320303159037
1696,Texas,Swisher,1074.0591717789448
1312,Oklahoma,Murray,-418.0203432058979
1769,Vermont,Washington,851.0965372213595
818,Michigan,Grand Traverse,-402.2789598015979
349,Georgia,Telfair,3633.991359334116
759,Louisiana,Livingston,2784.8417326215413
365,Georgia,Washington,1320.305463676892
1228,Ohio,Meigs,598.4381702716746
987,Missouri,Gasconade,554.1893865454695
833,Michigan,Lake,866.9043442189432
223,Georgia,Barrow,396.2491584485624
632,Kentucky,Carter,1955.1609652017805
1863,Virginia,Tazewell,258.28564995684246
1377,South Carolina,Orangeburg,2031.9642366388443
1304,Oklahoma,Logan,1552.7068657024001
899,Mississippi,Itawamba,3116.96488068246
385,Idaho,Boundary,1092.0167797362
1806,Virginia,Gloucester,456.29025335338247
164,Florida,Collier,1328.5331648570145
440,Illinois,Ford,5844.109951050893
854,Michigan,Oceana,1368.6752609985542
875,Mississippi,Attala,1750.758157567806
1038,Missouri,Randolph,553.3778710779688
1535,Texas,Dallam,2182.6802991051063
1328,Oklahoma,Rogers,18135.467466905735
1573,Texas,Hale,1188.8549893530635
32,Alabama,Henry,-228.91672051551268
1717,Texas,Webb,1321.3050921064869
335,Georgia,Randolph,1129.5281905013362
765,Louisiana,Plaquemines,1842.8009000173124
1807,Virginia,Goochland,1898.1650722260101
1577,Texas,Hardeman,1552.3920252479975
1865,Virginia,Warren,3462.69560933519
1478,Tennessee,Williamson,498.97901576446475
1076,Nevada,White Pine,221.17007461347293
1723,Texas,Williamson,1384.425703661068
607,Iowa,Winneshiek,450.40266557353516
442,Illinois,Fulton,1763.9380961454435
1074,Nevada,Storey,2189.373184895684
1177,Ohio,Allen,1348.8860880518687
510,Illinois,Williamson,2710.937617028895
983,Missouri,Dent,-223.70892608285612
354,Georgia,Towns,994.2660103591779
1619,Texas,Lampasas,4190.864453560861
519,Iowa,Black Hawk,1249.343932363773
1763,Vermont,Chittenden,1299.6571529721286
149,Arkansas,Van Buren,2884.170433249642
1386,Tennessee,Anderson,2618.860113433876
1395,Tennessee,Carter,33.031558921185024
40,Alabama,Limestone,639.8333368488029
1400,Tennessee,Cocke,2909.0345088252643
1474,Tennessee,Washington,2103.374670693438
1396,Tennessee,Cheatham,6142.828519546355
1240,Ohio,Pickaway,5911.885411195774
588,Iowa,Polk,-27.19441059930341
1479,Tennessee,Wilson,-550.4619273256558
1217,Ohio,Knox,3501.0648812228874
1612,Texas,Kimble,6641.231543800454
777,Louisiana,Washington,1051.2722503400046
382,Idaho,Boise,2442.793509840213
266,Georgia,Effingham,987.7031287595973
75,Arizona,Pima,2088.66080290793
1084,North Carolina,Bertie,1379.1727679864262
1335,Oklahoma,Wagoner,849.080960568298
1458,Tennessee,Robertson,2593.2355582876125
1804,Virginia,Frederick,3357.8127556679146
699,Kentucky,Muhlenberg,896.4402407747093
42,Alabama,Macon,-11.011085418175753
82,Arkansas,Baxter,1547.5196582343533
1508,Texas,Calhoun,1588.9856729430603
688,Kentucky,Mason,2596.601941247797
1812,Virginia,Hampton,1621.9978097035446
1355,South Carolina,Darlington,15494.680580937551
1773,Virginia,Alleghany,3581.249599606589
1867,Virginia,Westmoreland,-248.8883101046822
58,Alabama,Talladega,1155.545481553495
225,Georgia,Ben Hill,-556.7596616985065
1826,Virginia,Lunenburg,2288.559689826624
968,Missouri,Carroll,758.598256464441
1780,Virginia,Bedford,1791.0748905311239
583,Iowa,Osceola,743.032158419278
103,Arkansas,Franklin,1675.3305239399442
339,Georgia,Screven,4655.7158940802865
1808,Virginia,Grayson,6061.597356812273
972,Missouri,Chariton,1941.3609473010192
1083,North Carolina,Beaufort,-820.4902159232379
267,Georgia,Elbert,2430.5784730094592
1433,Tennessee,Lauderdale,1875.7971277654278
1688,Texas,Sherman,1207.8719179275367
1678,Texas,Rusk,2714.3285828087455
1794,Virginia,Culpeper,-201.80200390242408
1536,Texas,Dallas,393.95592367643985
0,Alabama,Autauga,1231.2115826280651
1051,Missouri,Taney,2022.3228036826968
1126,North Carolina,Johnston,94.43489707777735
1032,Missouri,Pike,3633.625062908136
1738,Utah,Duchesne,6278.596533073777
1369,South Carolina,Laurens,2238.4435291554237
476,Illinois,Menard,4252.866000838193
680,Kentucky,Livingston,313.79982582225875
554,Iowa,Hardin,5315.6164053191505
151,Arkansas,White,-2694.839514036628
279,Georgia,Gordon,7241.268128594132
