,0,1,2
218,Georgia,Atkinson,2221.2359660258007
213,Florida,Volusia,2851.448327323669
465,Illinois,Logan,5442.373297462442
598,Iowa,Taylor,191.53964138962328
621,Kentucky,Boyle,2191.0758558023736
1459,Tennessee,Rutherford,436.3574442588724
32,Alabama,Henry,12148.424717257174
940,Mississippi,Tishomingo,-939.1740255303921
1636,Texas,Maverick,2041.522903121262
83,Arkansas,Benton,1953.1439041470512
1006,Missouri,Lewis,1224.9830095415455
899,Mississippi,Itawamba,4076.1050120444597
437,Illinois,Edwards,2375.8924922194146
951,Mississippi,Yazoo,2308.8666788089613
28,Alabama,Franklin,1835.1500066834087
698,Kentucky,Morgan,2224.4326116174125
331,Georgia,Pulaski,116.65363646307742
1057,Missouri,Webster,404.8283947778327
526,Iowa,Carroll,529.2716078039775
1790,Virginia,Charlotte,-369.32981336371813
668,Kentucky,Johnson,9706.696837622501
1082,North Carolina,Avery,2803.074447360548
1478,Tennessee,Williamson,7555.685432632239
196,Florida,Monroe,3579.7757951606327
570,Iowa,Louisa,931.9545481738278
456,Illinois,Johnson,25573.560241505293
921,Mississippi,Noxubee,1886.6587833027916
583,Iowa,Osceola,860.3602129055907
1228,Ohio,Meigs,10568.902363307112
1696,Texas,Swisher,6723.0244494146245
150,Arkansas,Washington,2539.3595099926206
1456,Tennessee,Rhea,2386.7371450875544
974,Missouri,Clark,1003.9982781954241
752,Louisiana,Iberia,-275.5345749592925
1404,Tennessee,Davidson,2216.9750476676672
398,Idaho,Gooding,1685.5832752838287
142,Arkansas,Scott,1152.427263611793
1668,Texas,Randall,-1037.6649064965786
162,Florida,Citrus,25245.921365521364
702,Kentucky,Ohio,6017.458513021702
1619,Texas,Lampasas,-1172.7063447470973
1099,North Carolina,Cleveland,2072.1005009745422
977,Missouri,Cole,2108.4341735774324
1190,Ohio,Columbiana,-360.3846406459488
1032,Missouri,Pike,3000.763589708702
863,Michigan,Saginaw,802.8750735328358
1562,Texas,Gaines,2125.6082758120865
180,Florida,Hillsborough,-83.31445211431856
495,Illinois,Schuyler,825.2736499554885
545,Iowa,Fayette,1411.6178294577312
1106,North Carolina,Duplin,1413.2181596702212
1635,Texas,Matagorda,2356.4400524609664
1715,Texas,Ward,-1971.2910763241853
116,Arkansas,Lafayette,1510.7437881487313
1693,Texas,Sterling,4232.376284831342
1703,Texas,Tom Green,2715.253142586753
364,Georgia,Warren,1176.5813446562424
640,Kentucky,Daviess,5344.214745505455
1131,North Carolina,Macon,1285.6081833332937
446,Illinois,Hamilton,1112.7373605294524
291,Georgia,Houston,1822.500121824054
1234,Ohio,Morrow,-832.0248052610332
1083,North Carolina,Beaufort,2386.5891819320095
654,Kentucky,Green,-67.69252450172644
43,Alabama,Madison,4928.204842810124
189,Florida,Levy,1127.9070783227035
231,Georgia,Bryan,-1179.467443553236
448,Illinois,Hardin,5165.8251587691575
1603,Texas,Jim Wells,1303.8669400255858
800,Michigan,Benzie,7918.088445287662
1170,North Carolina,Watauga,1583.0982384033232
1552,Texas,Falls,-120.4856140219672
1336,Oklahoma,Washington,1944.2501575341885
134,Arkansas,Pike,3391.8568422133394
604,Iowa,Wayne,-961.9086490235131
1349,South Carolina,Charleston,-709.783121583896
1763,Vermont,Chittenden,3433.4481793436207
501,Illinois,Union,4176.268197014633
881,Mississippi,Choctaw,2974.377375831038
1488,Texas,Bailey,-393.99620081984176
585,Iowa,Palo Alto,1943.7194891260515
1674,Texas,Roberts,1697.4761667510502
492,Illinois,Rock Island,-2660.8243170043897
920,Mississippi,Newton,3731.4492887514098
1322,Oklahoma,Payne,8168.546067254236
1639,Texas,McMullen,47719.56436070833
137,Arkansas,Pope,1362.0507506201138
1851,Virginia,Rockbridge,970.9806793402531
227,Georgia,Bibb,2916.0131423068706
1700,Texas,Terry,5138.026269323116
1176,Ohio,Adams,2547.78457271805
241,Georgia,Chatham,100.4798443328873
392,Idaho,Clearwater,85.74313949218413
1836,Virginia,Northampton,-540.4222699994352
1117,North Carolina,Halifax,1600.7611256126038
80,Arkansas,Arkansas,6723.5673903442585
660,Kentucky,Hart,32303.224246885697
175,Florida,Hamilton,2206.3630353307162
485,Illinois,Piatt,1047.543659744315
214,Florida,Wakulla,5695.000286328419
718,Kentucky,Spencer,1495.3259137204732
1029,Missouri,Perry,5189.7546705938785
1706,Texas,Tyler,410.2871181688897
425,Illinois,Carroll,1116.7571118489468
201,Florida,Palm Beach,-968.8272508970476
1201,Ohio,Fulton,4311.415096481345
1650,Texas,Motley,861.2597385624904
1429,Tennessee,Jefferson,15642.925670265719
1035,Missouri,Pulaski,1065.1395839837787
1009,Missouri,Livingston,563.603635973901
475,Illinois,McLean,44364.59623023047
24,Alabama,Elmore,2631.4950297427604
684,Kentucky,Magoffin,1911.5877537305569
833,Michigan,Lake,759.6422650056484
1484,Texas,Archer,3658.254029914442
1052,Missouri,Texas,4141.434636627753
854,Michigan,Oceana,992.0701214231412
1371,South Carolina,Lexington,2248.971040852517
1695,Texas,Sutton,1560.353573612385
1743,Utah,Juab,9888.953867877854
203,Florida,Pinellas,-819.9437779726504
1361,South Carolina,Georgetown,7286.248102282661
434,Illinois,Cumberland,1822.1116532932065
1808,Virginia,Grayson,2933.3257007286156
247,Georgia,Clayton,3379.8544018688044
556,Iowa,Henry,1347.905336245105
1731,Texas,Zavala,636.7946572198998
1373,South Carolina,Marlboro,2407.33991483695
647,Kentucky,Franklin,2043.085681552977
37,Alabama,Lauderdale,4931.142720399048
429,Illinois,Clark,5178.253161960249
1475,Tennessee,Wayne,2000.832611664442
86,Arkansas,Calhoun,487.4665400769336
212,Florida,Union,3312.351634630493
1375,South Carolina,Newberry,442.2332145070759
946,Mississippi,Wayne,955.1455448494562
655,Kentucky,Greenup,1426.5897679546142
1698,Texas,Taylor,307.3245957342406
219,Georgia,Bacon,2569.9218166296523
319,Georgia,Morgan,56.50080656367936
1719,Texas,Wheeler,10770.825430669758
894,Mississippi,Harrison,8884.908892641419
1758,Utah,Washington,2744.945365249532
1474,Tennessee,Washington,39752.510493378664
1787,Virginia,Caroline,1097.6498356540687
102,Arkansas,Faulkner,982.5364013059407
1126,North Carolina,Johnston,472.17412978706125
601,Iowa,Wapello,2292.061304465151
1659,Texas,Palo Pinto,1787.7039584307313
1716,Texas,Washington,2493.210995959218
889,Mississippi,Franklin,-1555.0656184976979
88,Arkansas,Chicot,2302.379166791692
406,Idaho,Madison,678.1492707926591
711,Kentucky,Robertson,-1013.7787425936294
1697,Texas,Tarrant,2353.2748071614697
339,Georgia,Screven,3288.9775445298765
1722,Texas,Willacy,2919.186226490796
1066,Nevada,Eureka,2860.169748789376
377,Idaho,Bannock,35278.43436863068
1874,New Hampshire,Coos,21698.80064969769
1337,Oklahoma,Washita,6404.181532515273
279,Georgia,Gordon,-726.6359413157734
296,Georgia,Jefferson,2779.0616906756222
1788,Virginia,Carroll,890.9102444400869
455,Illinois,Jersey,5508.21325155229
1164,North Carolina,Tyrrell,5608.132100715058
546,Iowa,Floyd,1592.7520454128062
110,Arkansas,Howard,1576.8616767477033
507,Illinois,White,947.4803412414294
1486,Texas,Atascosa,2822.1474814049725
1744,Utah,Kane,93.77623810469959
328,Georgia,Pierce,7100.812940024109
1160,North Carolina,Stokes,6376.733052387064
1353,South Carolina,Clarendon,21617.32469032077
120,Arkansas,Little River,552.6240371388376
1444,Tennessee,McNairy,-672.3190923582697
1109,North Carolina,Forsyth,2105.9203891083926
514,Iowa,Adams,1597.502803475145
910,Mississippi,Lee,4569.40332559148
367,Georgia,Webster,369.2337099661163
121,Arkansas,Logan,1509.8860103455918
710,Kentucky,Pulaski,-28.481586790869187
427,Illinois,Champaign,1264.23568112284
1447,Tennessee,Montgomery,3569.571717958337
938,Mississippi,Tate,3138.537241791022
824,Michigan,Ionia,-39.11486706656797
1805,Virginia,Giles,5221.802845834609
1189,Ohio,Clinton,4259.414252002876
141,Arkansas,Saline,2396.5867673275934
1103,North Carolina,Dare,2601.9398132730785
444,Illinois,Greene,1532.4766151240437
1557,Texas,Foard,2733.5706497429455
1473,Tennessee,Warren,8736.80944557717
1360,South Carolina,Florence,890.4203471785695
561,Iowa,Jackson,20782.66946524219
1017,Missouri,Mississippi,1125.4713880272138
1243,Ohio,Preble,17863.618721093833
503,Illinois,Wabash,1495.1818264361355
1872,New Hampshire,Carroll,894.7455305795447
44,Alabama,Marengo,-1495.5978081863213
1709,Texas,Uvalde,-1247.75005386064
220,Georgia,Baker,735.0784494992695
144,Arkansas,Sebastian,5903.343464258036
1627,Texas,Llano,695.13228687839
1067,Nevada,Humboldt,1081.1175976491286
198,Florida,Okeechobee,3417.156725872559
1699,Texas,Terrell,1293.248612801308
418,Illinois,Adams,-1228.7761317208315
1134,North Carolina,McDowell,34212.73913964462
682,Kentucky,Lyon,2784.116591432774
1454,Tennessee,Polk,1685.8489833204912
1177,Ohio,Allen,766.9046891543803
618,Kentucky,Boone,30419.50744678162
313,Georgia,McIntosh,-1048.1344453421189
1729,Texas,Young,2456.8215674024723
766,Louisiana,Pointe Coupee,3910.819432543094
105,Arkansas,Garland,3025.5910223331157
1511,Texas,Camp,3231.8306902950426
1142,North Carolina,Onslow,1709.1783743583437
1617,Texas,Lamar,975.9640630384201
405,Idaho,Lincoln,1696.4719717294793
1472,Tennessee,Van Buren,842.2557258664856
1815,Virginia,Henry,477.44831223557776
351,Georgia,Thomas,2313.3369020933824
1036,Missouri,Putnam,1027.5799679896518
978,Missouri,Cooper,4400.996391234521
1129,North Carolina,Lenoir,294.71944970530603
1411,Tennessee,Gibson,3747.161942460756
1049,Missouri,Stone,5859.276304160148
1194,Ohio,Darke,7938.740888707438
391,Idaho,Clark,1291.6281799983408
1673,Texas,Refugio,12480.819223450355
1144,North Carolina,Pamlico,2719.696094591618
332,Georgia,Putnam,10466.07021014192
897,Mississippi,Humphreys,2348.372572044802
1124,North Carolina,Iredell,973.8233210944272
884,Mississippi,Clay,1365.2815633891041
1793,Virginia,Craig,4261.511215022527
1229,Ohio,Mercer,1796.7648454893788
867,Michigan,Tuscola,2559.361990141795
1800,Virginia,Fauquier,4489.491212088487
956,Missouri,Barry,-979.7356552733945
292,Georgia,Irwin,33899.6688846381
966,Missouri,Camden,-645.9839289861775
1817,Virginia,Isle of Wight,1335.5562659342177
1355,South Carolina,Darlington,510.37143887237835
1714,Texas,Waller,175.3054791300092
96,Arkansas,Crawford,10018.468593663114
645,Kentucky,Fleming,1585.9273555321597
504,Illinois,Warren,1003.5522781855361
1499,Texas,Brazoria,2899.8145074037457
1439,Tennessee,Madison,919.4471246716967
1537,Texas,Dawson,-513.4946664998788
600,Iowa,Van Buren,1341.592951591938
8,Alabama,Chambers,2643.927200178481
1310,Oklahoma,McCurtain,1476.9383721575905
1687,Texas,Shelby,3034.56853355766
1383,South Carolina,Union,1817.703456710864
321,Georgia,Muscogee,4675.989617135234
1122,North Carolina,Hoke,921.208415572266
672,Kentucky,LaRue,170.64670841058614
620,Kentucky,Boyd,610.6599626080606
602,Iowa,Warren,2107.039210595176
210,Florida,Suwannee,2799.674157956193
1672,Texas,Reeves,3491.2855758381447
76,Arizona,Pinal,4394.4581126776375
53,Alabama,Pike,6966.682007576199
232,Georgia,Bulloch,1389.361337134218
322,Georgia,Newton,1535.3422757263397
193,Florida,Marion,1790.6989667724192
786,Massachusetts,Hampden,148.40532945112136
1054,Missouri,Warren,2068.99938692453
979,Missouri,Crawford,451.99271021348613
533,Iowa,Clay,15661.315091256478
1397,Tennessee,Chester,2868.437135377535
338,Georgia,Schley,4537.732742120646
301,Georgia,Lanier,-503.509624016373
573,Iowa,Madison,4290.0012163751635
1088,North Carolina,Burke,1140.3306022949255
19,Alabama,Covington,472.9258487215957
1888,New York,Jefferson,1571.4841146174695
133,Arkansas,Phillips,1034.6651438283516
1814,Virginia,Henrico,2225.783181343788
549,Iowa,Greene,205.87548218578013
512,Illinois,Woodford,993.1484170368967
255,Georgia,Crawford,1273.6025646114576
810,Michigan,Crawford,-454.7085939735116
1014,Missouri,McDonald,-1227.7952681580027
916,Mississippi,Marshall,1282.5010232532586
1207,Ohio,Hancock,567.4513787285032
278,Georgia,Glynn,455.4832453806375
1880,New Hampshire,Sullivan,2726.6474410240226
1157,North Carolina,Sampson,1076.7643154398647
1107,North Carolina,Durham,2026.6819245059705
1094,North Carolina,Catawba,618.2859336507281
1076,Nevada,White Pine,741.0519150817818
675,Kentucky,Lee,2210.7485102595892
1519,Texas,Cochran,1567.0303037898957
634,Kentucky,Christian,6693.402081863134
918,Mississippi,Montgomery,436.5145324003133
1784,Virginia,Buchanan,273.1216279724176
1386,Tennessee,Anderson,1629.3602714274894
1608,Texas,Kendall,2185.369961462813
1848,Virginia,Rappahannock,-239.0027891815298
796,Michigan,Arenac,4140.503805857945
924,Mississippi,Pearl River,15089.151018661905
1532,Texas,Crockett,2243.4609529697736
1666,Texas,Presidio,1679.0048923489703
443,Illinois,Gallatin,536.2255319130381
1217,Ohio,Knox,1888.5117684109027
534,Iowa,Clayton,1062.327771879387
139,Arkansas,Pulaski,10600.778691896996
1774,Virginia,Amelia,1911.5898754399132
1855,Virginia,Shenandoah,3093.702562843837
1869,Virginia,Wythe,1602.8976643375354
751,Louisiana,Grant,-448.33333065086117
1174,North Carolina,Yadkin,-567.0998740526957
402,Idaho,Latah,2300.444647587432
440,Illinois,Ford,1805.9193026197026
1860,Virginia,Suffolk,492.4490775029808
143,Arkansas,Searcy,2192.1259826900096
1408,Tennessee,Fayette,2005.2719952256084
1197,Ohio,Erie,-362.3427045714634
1504,Texas,Brown,2214.877667253033
132,Arkansas,Perry,1654.5300942599424
1631,Texas,Madison,-126.929948766905
633,Kentucky,Casey,-780.0040706821601
588,Iowa,Polk,-281.1178176460744
431,Illinois,Clinton,3523.559686584951
1158,North Carolina,Scotland,1668.779113799872
825,Michigan,Iosco,207.14480583805926
1,Alabama,Baldwin,8733.721848811481
571,Iowa,Lucas,1095.1638685594116
459,Illinois,Kendall,18935.260807060426
1173,North Carolina,Wilson,4477.563639183283
1773,Virginia,Alleghany,3795.8700834816955
140,Arkansas,Randolph,776.9734743973277
1307,Oklahoma,Marshall,1532.4693324994569
1385,South Carolina,York,-438.74716125173654
713,Kentucky,Rowan,2069.036448048526
531,Iowa,Chickasaw,-1090.2517978601536
536,Iowa,Crawford,2055.9242753167346
1461,Tennessee,Sequatchie,11182.522321544984
1238,Ohio,Paulding,1155.152620599234
1161,North Carolina,Surry,2788.9984691101563
912,Mississippi,Lincoln,-10.282293440533977
1384,South Carolina,Williamsburg,2216.954692429419
1765,Vermont,Franklin,1617.3208807406663
424,Illinois,Calhoun,2423.6150499032374
715,Kentucky,Scott,373.6390882393389
1779,Virginia,Bath,2148.822830090081
1759,Utah,Wayne,4237.543311091378
1476,Tennessee,Weakley,1619.4654276405308
1433,Tennessee,Lauderdale,1816.5103891171639
324,Georgia,Oglethorpe,926.6804233252733
85,Arkansas,Bradley,991.648089273167
104,Arkansas,Fulton,152.85312387484737
891,Mississippi,Greene,1535.0694758677637
124,Arkansas,Marion,3049.037449340576
922,Mississippi,Oktibbeha,2749.927934126077
815,Michigan,Genesee,-1295.3240524805478
369,Georgia,White,852.36383551783
728,Kentucky,Whitley,2420.0952987998244
929,Mississippi,Quitman,11879.941812708274
1376,South Carolina,Oconee,425.18915329835727
1111,North Carolina,Gaston,696.4881667538139
494,Illinois,Sangamon,235.12888700334952
1769,Vermont,Washington,930.0076869178374
1589,Texas,Hood,2065.500947968383
685,Kentucky,Marion,1024.126537599368
1095,North Carolina,Chatham,1716.6532264508824
845,Michigan,Menominee,2064.4104964349717
1271,Oklahoma,Caddo,-423.4056955139131
1195,Ohio,Defiance,560.8421773897608
1110,North Carolina,Franklin,1838.342779286755
1183,Ohio,Brown,4598.851596475501
1734,Utah,Cache,883.5171385654066
89,Arkansas,Clark,1057.5884631598565
1753,Utah,Summit,5422.0989312953225
662,Kentucky,Henry,-508.73636320076184
1199,Ohio,Fayette,-851.7843108195921
905,Mississippi,Lafayette,325.27149731815734
215,Florida,Walton,1318.7112799968454
1568,Texas,Gray,129.02356375566887
835,Michigan,Leelanau,15032.017928590303
734,Louisiana,Assumption,18884.14844092961
1078,North Carolina,Alexander,3541.5778603458148
349,Georgia,Telfair,244.234241431579
595,Iowa,Sioux,2227.778553531487
1671,Texas,Red River,610.8752161700177
818,Michigan,Grand Traverse,1344.1802167206552
1417,Tennessee,Hamilton,-1165.6658354297942
1258,Ohio,Warren,650.2308050075189
1182,Ohio,Belmont,3934.174022117386
1366,South Carolina,Jasper,1642.7869668369094
486,Illinois,Pike,-562.3202180236367
67,Arizona,Coconino,708.0753280832214
423,Illinois,Bureau,34918.45648823421
619,Kentucky,Bourbon,1702.8799948187661
302,Georgia,Laurens,6966.117094715672
548,Iowa,Fremont,4851.481657542172
1357,South Carolina,Dorchester,3091.1717033980967
1778,Virginia,Augusta,5560.5029422346925
622,Kentucky,Bracken,2797.161505313572
403,Idaho,Lemhi,774.5714632718809
1026,Missouri,Osage,2650.4767877621052
953,Missouri,Andrew,8153.401305023843
236,Georgia,Camden,1263.4914085742275
1270,Oklahoma,Bryan,9960.484614055695
1068,Nevada,Lander,2747.884719424568
171,Florida,Gadsden,-1325.4612486530277
1754,Utah,Tooele,3388.848762278245
780,Louisiana,West Carroll,3638.4038399028614
567,Iowa,Kossuth,-154.83570068943664
1828,Virginia,Mathews,1331.7275202492274
1572,Texas,Guadalupe,6272.678446257407
795,Michigan,Antrim,3417.7390264438836
744,Louisiana,Claiborne,-651.5363532800111
989,Missouri,Greene,3087.670123099364
1443,Tennessee,McMinn,1967.2099525231388
1163,North Carolina,Transylvania,3038.18619869764
840,Michigan,Macomb,3739.3555339429968
366,Georgia,Wayne,3158.2528507007482
469,Illinois,Marion,530.2935557053279
237,Georgia,Candler,726.8158311615225
79,Arizona,Yuma,1223.1160264998107
1558,Texas,Fort Bend,2532.88529923663
1450,Tennessee,Obion,30519.306783393815
1291,Oklahoma,Greer,-276.6763452594532
280,Georgia,Grady,586.9415152151887
318,Georgia,Montgomery,1576.4960177715911
1137,North Carolina,Montgomery,42002.39347808002
163,Florida,Clay,1725.889786578653
1398,Tennessee,Claiborne,203.19629082201936
992,Missouri,Henry,6124.830068068713
560,Iowa,Iowa,1137.772377824018
892,Mississippi,Grenada,2030.6551663315659
813,Michigan,Eaton,49485.40749841911
848,Michigan,Monroe,3947.5676268378775
1688,Texas,Sherman,2714.6739113690674
1465,Tennessee,Stewart,160.51995313931548
18,Alabama,Coosa,2162.344703850071
664,Kentucky,Hopkins,9837.003564771047
846,Michigan,Midland,1243.383939391002
329,Georgia,Pike,20964.37003829894
792,Michigan,Alger,713.6312771577686
579,Iowa,Monona,1325.0162941758172
48,Alabama,Monroe,415.8696667199547
612,Kentucky,Allen,-1911.3693267810668
17,Alabama,Conecuh,1828.2182194182496
1338,Oklahoma,Woods,-101.39330255403547
1008,Missouri,Linn,2590.357499846883
1263,Ohio,Wyandot,948.0486129895253
1550,Texas,El Paso,7834.541073981587
1225,Ohio,Mahoning,1853.2577952571191
42,Alabama,Macon,-114.65266113173493
1154,North Carolina,Rockingham,1377.768021146192
577,Iowa,Mills,494.28573377834255
389,Idaho,Caribou,19045.566437096066
798,Michigan,Barry,2499.602145340148
1652,Texas,Navarro,1785.712212585946
1514,Texas,Castro,2475.5937426415258
1575,Texas,Hamilton,3609.6748050890383
81,Arkansas,Ashley,1502.4308065468285
1074,Nevada,Storey,5129.636408698778
69,Arizona,Graham,2034.5423969032054
1831,Virginia,Montgomery,1457.2936382517728
1112,North Carolina,Gates,17129.743801367247
1280,Oklahoma,Cotton,2107.35652236233
1114,North Carolina,Granville,-1284.852268803228
562,Iowa,Jasper,11992.334841010834
529,Iowa,Cerro Gordo,1266.2329970104802
1471,Tennessee,Union,-1639.6431094471081
665,Kentucky,Jackson,2437.2440430204333
1391,Tennessee,Bradley,1627.2907570354546
1704,Texas,Travis,4336.386240732894
1718,Texas,Wharton,2323.9087794495426
1250,Ohio,Shelby,348.1428864245099
1536,Texas,Dallas,1233.7111096495792
1493,Texas,Bell,2153.264912943312
1061,Nevada,Churchill,3943.1475619572975
1535,Texas,Dallam,-2106.233625367142
1495,Texas,Blanco,-2789.2177389023673
1150,North Carolina,Polk,1425.6764277989278
1245,Ohio,Richland,3716.1197172053253
864,Michigan,Sanilac,2497.678238811939
1283,Oklahoma,Custer,1324.9124148328483
1813,Virginia,Hanover,2220.762235380542
1735,Utah,Carbon,2062.816972763787
1521,Texas,Coleman,471.31585644529696
1712,Texas,Victoria,2219.669347780444
720,Kentucky,Todd,2472.7804783253705
842,Michigan,Marquette,10144.273917890836
1192,Ohio,Crawford,7207.768209423626
1389,Tennessee,Bledsoe,1955.479266936767
847,Michigan,Missaukee,6661.727091652005
996,Missouri,Howell,1463.679982846119
851,Michigan,Muskegon,2050.9738120932197
1306,Oklahoma,Major,501.260094931873
681,Kentucky,Logan,9108.7423907394
78,Arizona,Yavapai,41.75627576907209
1875,New Hampshire,Grafton,943.8559154462419
1287,Oklahoma,Garfield,35011.149543831954
71,Arizona,La Paz,2577.383661769538
1249,Ohio,Seneca,1192.3104271632037
593,Iowa,Scott,4564.514182577839
65,Arizona,Apache,5014.757492168761
100,Arkansas,Desha,13539.096344307582
300,Georgia,Lamar,1255.628959006961
610,Iowa,Wright,2949.270558625951
1622,Texas,Leon,345.788214351036
383,Idaho,Bonner,1811.8420779121407
1184,Ohio,Butler,5843.81705092232
1591,Texas,Houston,16602.721465084072
1230,Ohio,Miami,1091.4670267749643
516,Iowa,Appanoose,1923.9310645847218
1125,North Carolina,Jackson,2390.0271657654303
449,Illinois,Henderson,2323.7746222541355
658,Kentucky,Harlan,1290.8045672550106
1760,Utah,Weber,2560.619772284921
962,Missouri,Buchanan,-2411.7152873618725
1573,Texas,Hale,389.0422703448312
1422,Tennessee,Haywood,3238.7604780967995
1159,North Carolina,Stanly,16270.21015802144
1414,Tennessee,Greene,2642.13722620756
999,Missouri,Jasper,-187.26067702541332
174,Florida,Gulf,1249.8522001331294
1046,Missouri,Shannon,-173.64812992307634
552,Iowa,Hamilton,48.68724531278349
853,Michigan,Oakland,-141.54020567634507
293,Georgia,Jackson,-6426.02713042259
1275,Oklahoma,Choctaw,3483.787647935349
251,Georgia,Colquitt,-213.38457126824142
1877,New Hampshire,Merrimack,28035.86074671619
49,Alabama,Montgomery,22759.29058245128
60,Alabama,Tuscaloosa,3799.4876977968906
1751,Utah,Sanpete,284.6563437415425
1100,North Carolina,Columbus,854.6148080501516
414,Idaho,Teton,3176.2615090686377
1143,North Carolina,Orange,5758.817617211842
1581,Texas,Hartley,3910.6003567369553
74,Arizona,Navajo,46689.42352468944
40,Alabama,Limestone,1254.834230145094
438,Illinois,Effingham,983.4006660141786
1390,Tennessee,Blount,1162.876416803454
972,Missouri,Chariton,1137.7059446504027
1152,North Carolina,Richmond,2279.8370744014283
297,Georgia,Jenkins,-671.8607012629
541,Iowa,Des Moines,2028.4145442607187
509,Illinois,Will,2185.4778605273714
1481,Texas,Andrews,3388.1830908280645
1890,New York,Nassau,1534.0223976887937
812,Michigan,Dickinson,649.832402345186
667,Kentucky,Jessamine,-2403.0377580216627
390,Idaho,Cassia,10932.86653357775
1885,New York,Erie,275.18456995730594
578,Iowa,Mitchell,-1652.8085840230706
1660,Texas,Panola,2431.6501999891225
850,Michigan,Montmorency,-871.8427976281564
1513,Texas,Cass,228.29423273207794
92,Arkansas,Cleveland,2473.8186572571303
540,Iowa,Delaware,1747.5952501638058
1559,Texas,Franklin,7.91222860056223
1539,Texas,Delta,892.0548048022938
498,Illinois,Stark,1660.5337623094056
1842,Virginia,Pittsylvania,2681.722412834515
1025,Missouri,Oregon,10437.104642011771
1607,Texas,Kaufman,1409.2012076432984
1829,Virginia,Mecklenburg,-598.4138904819083
1086,North Carolina,Brunswick,2191.706409339131
722,Kentucky,Trimble,1869.4692686652052
2,Alabama,Barbour,7438.925215129719
1274,Oklahoma,Cherokee,309.844004784718
1543,Texas,Dimmit,-189.37629793647284
190,Florida,Liberty,2273.703507547205
781,Louisiana,West Feliciana,1886.6160474739227
1710,Texas,Val Verde,6716.927190224827
733,Louisiana,Ascension,17.36035101066227
981,Missouri,Dallas,3558.7639690690467
874,Mississippi,Amite,1803.3241822291457
1681,Texas,San Jacinto,970.036699478449
379,Idaho,Benewah,20292.305050280524
1834,Virginia,Newport News,1783.688239829411
490,Illinois,Randolph,2071.3317791494446
468,Illinois,Madison,-989.8045573293057
382,Idaho,Boise,6711.270347577392
361,Georgia,Walker,7330.514502240647
543,Iowa,Dubuque,5114.480531784822
803,Michigan,Calhoun,2095.1466243636423
1782,Virginia,Botetourt,1208.5082563451688
1857,Virginia,Southampton,4056.5299045812426
1789,Virginia,Charles City,2380.14499131708
896,Mississippi,Holmes,1176.2743764837287
747,Louisiana,East Carroll,6300.619299766378
730,Kentucky,Woodford,-2420.647859610057
505,Illinois,Washington,2365.4108818996065
547,Iowa,Franklin,2680.190770469111
1288,Oklahoma,Garvin,562.6143425629853
1075,Nevada,Washoe,2622.1688516063186
1678,Texas,Rusk,2441.967180679909
1319,Oklahoma,Osage,133841.68147215038
259,Georgia,Decatur,9733.238869443425
1305,Oklahoma,Love,1159.9815936535051
30,Alabama,Greene,-32.758858059652994
1669,Texas,Reagan,8617.470413044248
1418,Tennessee,Hancock,25274.163992131307
91,Arkansas,Cleburne,2554.631144070736
1261,Ohio,Williams,838.3116629291071
606,Iowa,Winnebago,1483.9426662486985
200,Florida,Osceola,1880.319459836879
908,Mississippi,Lawrence,1936.8907912746145
56,Alabama,Shelby,1836.9775629736723
235,Georgia,Calhoun,2657.857495631695
1446,Tennessee,Monroe,1978.012737295554
1312,Oklahoma,Murray,4527.276740674823
225,Georgia,Ben Hill,970.7892068611582
519,Iowa,Black Hawk,-377.35278586445565
805,Michigan,Charlevoix,8263.540584593753
487,Illinois,Pope,2364.642582502758
355,Georgia,Treutlen,638.0103807399573
1438,Tennessee,Macon,595.2145811044866
1762,Vermont,Bennington,3423.3726247157574
1634,Texas,Mason,2172.102770457259
168,Florida,Escambia,1879.9806480278858
1324,Oklahoma,Pontotoc,2039.5721555499258
841,Michigan,Manistee,7563.092720763751
528,Iowa,Cedar,2065.4891350855214
759,Louisiana,Livingston,2573.172862575455
195,Florida,Miami-Dade,-163.92762877831046
1123,North Carolina,Hyde,1750.2077213278499
1060,Nevada,Carson City,6276.857929014968
930,Mississippi,Rankin,2739.0116227273866
530,Iowa,Cherokee,168.14999470523617
199,Florida,Orange,891.6574520672802
1041,Missouri,Ripley,4747.018666893151
1115,North Carolina,Greene,4941.322057129299
1509,Texas,Callahan,-1134.2153955055073
55,Alabama,Russell,2314.3891531763074
1520,Texas,Coke,4604.105179632759
834,Michigan,Lapeer,3029.7248535935796
945,Mississippi,Washington,2667.77830989991
754,Louisiana,Jackson,1898.2661031626267
1171,North Carolina,Wayne,14325.814868121863
1186,Ohio,Champaign,487.3505624386089
1023,Missouri,Newton,5102.242546076985
859,Michigan,Otsego,-1103.7340791076494
153,Arkansas,Yell,2902.3274124516574
749,Louisiana,Evangeline,2048.591345317531
1611,Texas,Kerr,6722.789998101553
257,Georgia,Dade,3665.749312118929
380,Idaho,Bingham,1136.6065493244023
352,Georgia,Tift,2699.9886155822605
806,Michigan,Cheboygan,855.1400509871055
1549,Texas,Ellis,3102.1610260465422
646,Kentucky,Floyd,11883.834492068305
22,Alabama,Dale,1492.510299477035
1882,New York,Bronx,2734.4489864639145
823,Michigan,Ingham,3212.9761957873125
1133,North Carolina,Martin,3667.427081836915
1064,Nevada,Elko,1952.9786873466837
72,Arizona,Maricopa,3632.0334152047035
1612,Texas,Kimble,1794.5342722047208
